id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SLC2A5	3	0.040682	0.099416	0.953614	2190	2	-2.6615	0.39595	0.39582	0.994589	8526	0	-2.6615
SNTB2	3	0.97133	0.97137	1.0	20799	0	0.033741	0.396	0.39586	0.994589	8527	0	0.033741
RBP1	3	0.95038	0.95055	1.0	20298	0	-0.2879	0.396	0.39586	0.994589	8528	0	-0.2879
C12orf77	3	0.56289	0.68068	1.0	14057	1	0.51356	0.39607	0.39594	0.994589	8529	0	0.51356
KAT7	3	0.014046	0.036961	0.877875	896	2	-5.3472	0.39612	0.39599	0.994589	8530	0	-5.3472
SRSF3	3	0.17371	0.31987	1.0	6612	2	-1.7548	0.39622	0.39609	0.994589	8531	0	-1.7548
UHMK1	3	0.88116	0.8812	1.0	18701	0	0.17119	0.39625	0.39613	0.994589	8532	0	0.17119
KIAA0101	3	0.12685	0.269	1.0	5555	2	-3.7565	0.39629	0.39617	0.994589	8533	0	-3.7565
NonTargetingControlGuideForHuman_0858	1	0.60371	0.60331	1.0	14499	0	-0.65382	0.39629	0.39647	0.994589	8534	0	-0.65382
FOXJ2	3	0.36594	0.52062	1.0	10663	2	-1.9387	0.39632	0.3962	0.994589	8535	0	-1.9387
FGF8	3	0.37803	0.53291	1.0	10910	1	-0.14873	0.39636	0.39623	0.994589	8536	0	-0.14873
PPP2R1B	3	0.71078	0.75398	1.0	15794	1	0.030944	0.39639	0.39627	0.994589	8537	0	0.030944
IFNGR2	3	0.0049596	0.013677	0.791277	365	2	-6.4487	0.39649	0.39637	0.994589	8538	0	-6.4487
IGFBP6	3	0.93203	0.93204	1.0	19875	0	-0.31861	0.39653	0.3964	0.994589	8539	0	-0.31861
LOC100129216	3	0.96746	0.96751	1.0	20700	0	0.073917	0.39656	0.39643	0.994589	8540	0	0.073917
LNX2	3	0.5685	0.68316	1.0	14131	1	-1.2839	0.3966	0.39647	0.994589	8541	0	-1.2839
NonTargetingControlGuideForHuman_0493	1	0.60337	0.60298	1.0	14495	0	-0.65593	0.39663	0.39682	0.994589	8542	0	-0.65593
SOWAHD	3	0.38244	0.53735	1.0	11015	2	-1.8543	0.39663	0.3965	0.994589	8543	0	-1.8543
KHDRBS3	3	0.3683	0.52302	1.0	10704	2	-1.6207	0.39666	0.39654	0.994589	8544	0	-1.6207
HIGD2A	3	0.71708	0.7576	1.0	15874	1	-0.92908	0.3967	0.39657	0.994589	8545	0	-0.92908
hsa-mir-6848	4	0.28451	0.49805	1.0	8993	2	-1.8677	0.39673	0.39762	0.994589	8546	1	-1.8677
HOXA2	3	0.10944	0.23856	1.0	4924	1	0.048502	0.39673	0.39661	0.994589	8547	0	0.048502
STXBP6	3	0.96961	0.96967	1.0	20761	0	0.11679	0.39678	0.39666	0.994589	8548	0	0.11679
ENTPD8	3	0.40405	0.55914	1.0	11453	1	-1.1632	0.3969	0.39679	0.994589	8549	0	-1.1632
hsa-mir-3661	3	0.34937	0.50368	1.0	10343	2	-2.0319	0.39694	0.39683	0.994589	8550	0	-2.0319
PIGU	3	0.20505	0.3535	1.0	7303	2	-1.7052	0.39697	0.39687	0.994589	8551	0	-1.7052
MEGF10	3	0.57226	0.6848	1.0	14175	1	-0.57312	0.39707	0.39697	0.994589	8552	0	-0.57312
SLC14A1	3	0.49765	0.65234	1.0	13402	1	0.37268	0.39711	0.397	0.994589	8553	0	0.37268
NonTargetingControlGuideForHuman_0783	1	0.60288	0.60252	1.0	14487	0	-0.658	0.39712	0.39731	0.994589	8554	0	-0.658
ETAA1	3	0.32848	0.48239	1.0	9906	1	-0.068833	0.39718	0.39707	0.994589	8555	0	-0.068833
hsa-mir-604	4	0.19735	0.38127	1.0	7126	2	-2.5322	0.39721	0.39807	0.994589	8556	1	-2.5322
ZNF254	3	0.058949	0.13905	0.967629	3010	1	0.020476	0.39721	0.3971	0.994589	8557	0	0.020476
TMEM50B	3	0.25243	0.40328	1.0	8337	2	-2.6542	0.39725	0.39714	0.994589	8558	0	-2.6542
GARNL3	3	0.42509	0.58026	1.0	11909	1	0.043185	0.39728	0.39718	0.994589	8559	0	0.043185
HOOK2	3	0.95211	0.9523	1.0	20358	0	-0.069594	0.39745	0.39733	0.994589	8560	0	-0.069594
OR10H4	3	0.70911	0.75305	1.0	15766	1	-0.0048409	0.39748	0.39737	0.994589	8561	0	-0.0048409
NonTargetingControlGuideForHuman_0507	1	0.60246	0.60213	1.0	14481	0	-0.66223	0.39754	0.39773	0.994589	8562	0	-0.66223
USP19	3	0.52384	0.66424	1.0	13656	1	-0.54003	0.39762	0.39749	0.994589	8563	0	-0.54003
TUBB3	3	0.69125	0.74299	1.0	15539	1	-1.2383	0.39766	0.39753	0.994589	8564	0	-1.2383
PRR23A	3	0.92786	0.92791	1.0	19784	0	-0.60469	0.39769	0.39756	0.994589	8565	0	-0.60469
CAPS	3	0.28277	0.43496	1.0	8961	2	-2.4115	0.39776	0.39762	0.994589	8566	0	-2.4115
LOC100130301	3	0.56766	0.6828	1.0	14114	1	-0.69707	0.39779	0.39766	0.994589	8567	0	-0.69707
HMGN1	3	0.93368	0.93375	1.0	19920	0	-0.18843	0.39786	0.39773	0.994589	8568	0	-0.18843
OR6C4	3	0.23819	0.38828	1.0	8030	1	0.76419	0.39789	0.39776	0.994589	8569	0	0.76419
BTN2A1	3	0.2323	0.38205	1.0	7892	2	-2.8041	0.39793	0.39779	0.994589	8570	0	-2.8041
WDR62	3	0.56794	0.68292	1.0	14120	1	0.49134	0.39796	0.39782	0.994589	8571	0	0.49134
CAPN13	3	0.34752	0.50184	1.0	10298	2	-2.0241	0.398	0.39786	0.994589	8572	0	-2.0241
NRP2	3	0.87335	0.87345	1.0	18514	1	-0.95482	0.39806	0.39792	0.994589	8573	0	-0.95482
DEFB127	3	0.11346	0.24604	1.0	5068	1	-0.17528	0.39817	0.39802	0.994589	8574	0	-0.17528
HS3ST5	3	0.10018	0.22119	0.999964	4607	2	-3.6762	0.3982	0.39806	0.994589	8575	0	-3.6762
GPN3	3	0.48473	0.63957	1.0	13146	2	-1.3467	0.39825	0.3981	0.994589	8576	0	-1.3467
SPATA31A6	3	0.21938	0.36855	1.0	7610	2	-2.7394	0.3983	0.39816	0.994589	8577	0	-2.7394
OPA3	3	0.76652	0.78824	1.0	16574	1	0.73834	0.39834	0.3982	0.994589	8578	0	0.73834
MYOF	3	0.66531	0.72915	1.0	15209	1	-1.0367	0.39847	0.39835	0.994589	8579	0	-1.0367
5-Sep	3	0.85127	0.85256	1.0	18046	1	-0.10892	0.39851	0.39839	0.994589	8580	0	-0.10892
ZNF182	3	0.051874	0.12396	0.959401	2714	2	-4.1724	0.39854	0.39843	0.994589	8581	0	-4.1724
CORIN	3	0.43851	0.59363	1.0	12204	2	-1.5652	0.39858	0.39847	0.994589	8582	0	-1.5652
ZBTB4	3	0.70571	0.7511	1.0	15718	1	-0.92353	0.39861	0.3985	0.994589	8583	0	-0.92353
AP1AR	2	0.22855	0.35544	1.0	7814	1	-2.508	0.39863	0.39866	0.994589	8584	0	-2.508
RPL9	3	0.44055	0.59566	1.0	12259	1	-0.080085	0.39868	0.39857	0.994589	8585	0	-0.080085
ACVR1	3	0.44141	0.59652	1.0	12275	1	0.51733	0.39871	0.3986	0.994589	8586	0	0.51733
USF1	3	0.024488	0.06234	0.924042	1417	2	-4.9931	0.39875	0.39863	0.994589	8587	0	-4.9931
GSG1L	3	0.64569	0.71925	1.0	14974	1	-0.54679	0.39878	0.39867	0.994589	8588	0	-0.54679
TRPC3	3	0.70512	0.75077	1.0	15705	1	-1.2538	0.39881	0.39871	0.994589	8589	0	-1.2538
SPATA31D4	2	0.55236	0.58107	1.0	13937	1	-1.1515	0.39882	0.39885	0.994589	8590	0	-1.1515
KRTAP4-1	3	0.45335	0.6083	1.0	12497	1	0.56922	0.39885	0.39874	0.994589	8591	0	0.56922
DUSP9	3	0.64698	0.71988	1.0	14988	1	-1.224	0.39898	0.39889	0.994589	8592	0	-1.224
MAPK13	3	0.2926	0.44507	1.0	9150	1	0.36342	0.39909	0.399	0.994589	8593	0	0.36342
CLEC3B	3	0.78752	0.80248	1.0	16913	1	-0.64771	0.39912	0.39904	0.994589	8594	0	-0.64771
CYP8B1	3	0.04878	0.11724	0.956192	2582	2	-3.1059	0.39916	0.39907	0.994589	8595	0	-3.1059
AKNAD1	3	0.1107	0.2409	1.0	4963	1	-0.10934	0.39922	0.39914	0.994589	8596	0	-0.10934
HELZ2	3	0.82979	0.83418	1.0	17630	1	-0.61838	0.39929	0.3992	0.994589	8597	0	-0.61838
DEFB119	3	0.82696	0.83189	1.0	17572	1	0.61743	0.39936	0.39926	0.994589	8598	0	0.61743
hsa-mir-646	4	0.57173	0.72322	1.0	14171	1	0.097259	0.39939	0.40012	0.994589	8599	1	0.097259
TTLL11	3	0.32331	0.4771	1.0	9803	1	0.36038	0.39939	0.3993	0.994589	8600	0	0.36038
ALPK1	3	0.23509	0.38504	1.0	7951	2	-2.7816	0.39943	0.39934	0.994589	8601	0	-2.7816
CASKIN2	3	0.7626	0.78568	1.0	16514	1	-0.057351	0.39948	0.39939	0.994589	8602	0	-0.057351
HELLS	3	0.024982	0.063501	0.924042	1453	2	-2.5489	0.39956	0.39946	0.994589	8603	0	-2.5489
SPANXC	1	0.60044	0.60011	1.0	14457	0	-0.67137	0.39956	0.3997	0.994589	8604	0	-0.67137
ADCY5	3	0.40208	0.55715	1.0	11409	2	-1.3321	0.3996	0.39949	0.994589	8605	0	-1.3321
SUCLG2	3	0.083205	0.18844	0.988148	3985	1	-0.82899	0.39963	0.39952	0.994589	8606	0	-0.82899
FBXL22	3	0.65293	0.72285	1.0	15061	1	-0.7992	0.39967	0.39955	0.994589	8607	0	-0.7992
KCNT1	3	0.1575	0.30233	1.0	6245	2	-3.4785	0.3997	0.39959	0.994589	8608	0	-3.4785
HRC	3	0.64139	0.71709	1.0	14925	1	-1.0399	0.39973	0.39962	0.994589	8609	0	-1.0399
PROZ	3	0.49973	0.65439	1.0	13439	1	-0.59938	0.39977	0.39965	0.994589	8610	0	-0.59938
EIF4E2	3	0.86424	0.86449	1.0	18312	1	-1.0766	0.3998	0.39969	0.994589	8611	0	-1.0766
HTR6	3	0.45255	0.60752	1.0	12483	1	-1.1445	0.39984	0.39973	0.994589	8612	0	-1.1445
DST	3	0.84677	0.84858	1.0	17962	1	-0.54704	0.39987	0.39977	0.994589	8613	0	-0.54704
TTC32	3	0.49456	0.64931	1.0	13337	2	-1.3138	0.3999	0.3998	0.994589	8614	0	-1.3138
NARG2	3	0.29663	0.44933	1.0	9230	2	-2.3561	0.39997	0.39986	0.994589	8615	0	-2.3561
C2orf76	3	0.87077	0.87084	1.0	18457	1	-0.28482	0.40001	0.3999	0.994589	8616	0	-0.28482
PPCS	3	0.24741	0.39799	1.0	8228	1	-0.042193	0.40004	0.39993	0.994589	8617	0	-0.042193
TARM1	3	0.55078	0.67553	1.0	13920	1	-1.2802	0.40007	0.39997	0.994589	8618	0	-1.2802
hsa-mir-363	4	0.19709	0.38088	1.0	7123	3	-2.1949	0.40012	0.40083	0.994589	8619	1	-2.1949
AARSD1	3	0.46354	0.61852	1.0	12714	2	-1.2892	0.40014	0.40003	0.994589	8620	0	-1.2892
SPEM1	3	0.35817	0.51279	1.0	10508	1	0.38264	0.40018	0.40006	0.994589	8621	0	0.38264
PGP	3	0.075101	0.17216	0.982238	3662	2	-4.6305	0.40021	0.40009	0.994589	8622	0	-4.6305
DCAF16	3	0.69175	0.74325	1.0	15549	1	0.51338	0.40024	0.40013	0.994589	8623	0	0.51338
IDE	3	0.83162	0.83575	1.0	17661	1	0.34068	0.40028	0.40017	0.994589	8624	0	0.34068
C19orf43	3	0.77816	0.79603	1.0	16753	1	0.21604	0.40031	0.4002	0.994589	8625	0	0.21604
LOC100505841	3	0.9725	0.97254	1.0	20836	0	-0.01974	0.40035	0.40024	0.994589	8626	0	-0.01974
KHDRBS2	3	0.51176	0.65929	1.0	13546	1	0.58782	0.40038	0.40028	0.994589	8627	0	0.58782
NANP	3	0.32041	0.47406	1.0	9752	1	-0.26277	0.40052	0.40042	0.994589	8628	0	-0.26277
ZNF19	3	0.11708	0.25264	1.0	5207	2	-4.0098	0.40055	0.40045	0.994589	8629	0	-4.0098
SGSM1	3	0.67222	0.73268	1.0	15291	1	-0.54595	0.40059	0.40049	0.994589	8630	0	-0.54595
ATP5G1	3	0.73007	0.76532	1.0	16051	1	0.49731	0.40062	0.40053	0.994589	8631	0	0.49731
SOAT1	3	0.52034	0.66282	1.0	13625	1	0.68563	0.40065	0.40056	0.994589	8632	0	0.68563
DUSP11	3	0.02922	0.073408	0.932728	1660	2	-5.6135	0.40069	0.40059	0.994589	8633	0	-5.6135
IFNL1	3	0.8568	0.85751	1.0	18165	1	0.74089	0.40079	0.4007	0.994589	8634	0	0.74089
MAGEE2	3	0.31474	0.46828	1.0	9622	2	-1.9736	0.40084	0.40075	0.994589	8635	0	-1.9736
OTUD6B	3	0.97313	0.97317	1.0	20853	0	0.55965	0.40089	0.40081	0.994589	8636	0	0.55965
SRPX	3	0.98569	0.9858	1.0	21132	0	0.44932	0.40099	0.40092	0.994589	8637	0	0.44932
C1QL3	3	0.72787	0.764	1.0	16015	1	-0.47237	0.40103	0.40096	0.994589	8638	0	-0.47237
BRINP3	2	0.90232	0.90217	1.0	19186	0	0.067853	0.40105	0.40105	0.994589	8639	0	0.067853
DPP10	3	0.95836	0.9585	1.0	20495	0	-0.26192	0.4011	0.40103	0.994589	8640	0	-0.26192
MTUS2	3	0.75637	0.78166	1.0	16426	1	0.010575	0.40113	0.40106	0.994589	8641	0	0.010575
SPIN2B	1	0.59886	0.59852	1.0	14434	0	-0.68035	0.40114	0.40128	0.994589	8642	0	-0.68035
RAB36	3	0.90764	0.90762	1.0	19311	0	-0.98111	0.4012	0.40113	0.994589	8643	0	-0.98111
OSBPL5	3	0.4023	0.55737	1.0	11416	1	-0.54968	0.40123	0.40116	0.994589	8644	0	-0.54968
ADH6	3	0.46252	0.6175	1.0	12691	2	-1.4583	0.4013	0.40123	0.994589	8645	0	-1.4583
GGPS1	3	0.31632	0.46988	1.0	9655	1	-0.92303	0.40133	0.40127	0.994589	8646	0	-0.92303
PTPN14	3	0.98615	0.98627	1.0	21145	0	0.61624	0.40137	0.40131	0.994589	8647	0	0.61624
CYP3A43	3	0.12966	0.27211	1.0	5613	2	-3.8277	0.4014	0.40134	0.994589	8648	0	-3.8277
hsa-mir-5088	4	0.080904	0.20585	0.99294	3901	2	-1.2288	0.40143	0.40205	0.994589	8649	1	-1.2288
TIGIT	3	0.89183	0.89183	1.0	18949	0	-0.26829	0.4015	0.40144	0.994589	8650	0	-0.26829
hsa-mir-153-1	3	0.27837	0.43041	1.0	8883	1	-0.32273	0.40157	0.40152	0.994589	8651	0	-0.32273
hsa-mir-8068	4	0.17282	0.34633	1.0	6589	2	-1.4401	0.4016	0.4022	0.994589	8652	1	-1.4401
PRDM16	3	0.090816	0.20322	0.990752	4278	2	-1.513	0.40161	0.40156	0.994589	8653	0	-1.513
RETSAT	3	0.41508	0.57022	1.0	11691	2	-1.6697	0.40174	0.40168	0.994589	8654	0	-1.6697
IDUA	3	0.40261	0.5577	1.0	11419	2	-1.7021	0.40181	0.40175	0.994589	8655	0	-1.7021
SEC16B	3	0.30228	0.45528	1.0	9363	2	-2.3039	0.40184	0.40179	0.994589	8656	0	-2.3039
FBXO40	3	0.80966	0.81839	1.0	17274	1	-0.33955	0.40191	0.40187	0.994589	8657	0	-0.33955
NOSTRIN	3	0.25152	0.40232	1.0	8313	1	0.087608	0.40194	0.40189	0.994589	8658	0	0.087608
hsa-mir-3120	2	0.70581	0.70732	1.0	15720	1	-0.61612	0.40196	0.40196	0.994589	8659	0	-0.61612
LDHD	3	0.42465	0.57984	1.0	11900	2	-1.6353	0.40201	0.40197	0.994589	8660	0	-1.6353
RPL27A	3	0.044122	0.10703	0.953614	2351	2	-4.8989	0.40208	0.40204	0.994589	8661	0	-4.8989
PFDN6	3	0.33424	0.48825	1.0	10008	2	-1.5771	0.40225	0.40221	0.994589	8662	0	-1.5771
SZRD1	3	0.92504	0.92505	1.0	19712	0	-0.67947	0.40228	0.40223	0.994589	8663	0	-0.67947
DECR1	3	0.25517	0.40622	1.0	8383	2	-2.6273	0.40232	0.40227	0.994589	8664	0	-2.6273
MYH7	3	0.40864	0.56376	1.0	11555	1	-0.63418	0.40235	0.40231	0.994589	8665	0	-0.63418
ANXA3	3	0.11434	0.24768	1.0	5097	1	0.21928	0.40239	0.40234	0.994589	8666	0	0.21928
MCM8	3	0.23535	0.38531	1.0	7957	2	-2.7839	0.40242	0.40237	0.994589	8667	0	-2.7839
PKD1L1	3	0.87411	0.87421	1.0	18534	1	-0.51842	0.40245	0.40241	0.994589	8668	0	-0.51842
PER3	3	0.17518	0.32148	1.0	6645	1	-0.88997	0.40252	0.40247	0.994589	8669	0	-0.88997
STPG2	3	0.33404	0.48807	1.0	9998	2	-1.9847	0.40259	0.40254	0.994589	8670	0	-1.9847
PRH1	3	0.81178	0.81999	1.0	17308	1	-0.55171	0.40262	0.40258	0.994589	8671	0	-0.55171
C9orf57	3	0.23078	0.38041	1.0	7861	2	-2.8122	0.40279	0.40276	0.994589	8672	0	-2.8122
MPP3	3	0.85011	0.85151	1.0	18019	1	-0.062543	0.40283	0.40279	0.994589	8673	0	-0.062543
FGL2	3	0.47455	0.62951	1.0	12929	2	-1.4052	0.40286	0.40283	0.994589	8674	0	-1.4052
KCNJ2	3	0.83259	0.83652	1.0	17679	1	0.0079303	0.4029	0.40286	0.994589	8675	0	0.0079303
AKAP10	3	0.9339	0.93395	1.0	19923	0	0.61562	0.40293	0.40289	0.994589	8676	0	0.61562
LMAN2L	3	0.61838	0.7059	1.0	14649	1	0.1735	0.403	0.40295	0.994589	8677	0	0.1735
GRK6	3	0.63899	0.71593	1.0	14890	1	0.51816	0.40303	0.40298	0.994589	8678	0	0.51816
HS3ST2	3	0.96532	0.96536	1.0	20656	0	0.36528	0.40306	0.40301	0.994589	8679	0	0.36528
GBA	3	0.03213	0.080056	0.934726	1801	2	-4.6896	0.4031	0.40306	0.994589	8680	0	-4.6896
POU6F1	3	0.87787	0.87793	1.0	18616	0	0.17359	0.4032	0.40316	0.994589	8681	0	0.17359
FRS3	3	0.32534	0.47918	1.0	9844	2	-2.1696	0.40323	0.4032	0.994589	8682	0	-2.1696
TRPM7	3	0.8628	0.86311	1.0	18285	1	-1.2013	0.40327	0.40324	0.994589	8683	0	-1.2013
hsa-mir-764	4	0.12266	0.27184	1.0	5426	1	-0.43319	0.40329	0.40386	0.994589	8684	1	-0.43319
OPN1SW	3	0.40443	0.55954	1.0	11465	2	-1.7373	0.4033	0.40327	0.994589	8685	0	-1.7373
FBXL20	3	0.93935	0.93947	1.0	20050	0	-0.16525	0.4034	0.40338	0.994589	8686	0	-0.16525
HPGD	3	0.82456	0.83	1.0	17527	1	0.3837	0.40344	0.40341	0.994589	8687	0	0.3837
FGF20	3	0.66418	0.72856	1.0	15190	1	-0.11153	0.40347	0.40345	0.994589	8688	0	-0.11153
AVIL	3	0.8987	0.8988	1.0	19102	0	-0.41024	0.40351	0.40348	0.994589	8689	0	-0.41024
hsa-mir-187	4	0.19576	0.37897	1.0	7086	2	-1.3315	0.40364	0.40419	0.994589	8690	1	-1.3315
TMX3	3	0.37119	0.52599	1.0	10758	2	-1.8649	0.40364	0.4036	0.994589	8691	0	-1.8649
KRT3	3	0.12953	0.27197	1.0	5610	2	-3.7881	0.40371	0.40367	0.994589	8692	0	-3.7881
ACER1	3	0.44279	0.59788	1.0	12302	2	-1.5418	0.40378	0.40374	0.994589	8693	0	-1.5418
PHGR1	3	0.45726	0.61227	1.0	12579	2	-1.4806	0.40395	0.40391	0.994589	8694	0	-1.4806
C19orf21	1	0.596	0.5957	1.0	14407	0	-0.69797	0.404	0.40416	0.994589	8695	0	-0.69797
PPP3R2	3	0.87376	0.87386	1.0	18524	1	-0.31082	0.40403	0.40399	0.994589	8696	0	-0.31082
TGM4	3	0.48907	0.64383	1.0	13227	1	-0.73714	0.40408	0.40404	0.994589	8697	0	-0.73714
hsa-mir-4279	4	0.91985	0.9213	1.0	19589	1	-0.33151	0.40412	0.40463	0.994589	8698	1	-0.33151
FAM162B	3	0.46199	0.61699	1.0	12674	1	-0.87595	0.40412	0.40408	0.994589	8699	0	-0.87595
MINOS1	3	0.92059	0.92059	1.0	19603	0	0.25594	0.40415	0.40411	0.994589	8700	0	0.25594
NonTargetingControlGuideForHuman_0963	1	0.59565	0.59535	1.0	14402	0	-0.70524	0.40435	0.40452	0.994589	8701	0	-0.70524
ALKBH1	3	0.94552	0.94564	1.0	20191	0	0.48972	0.40439	0.40435	0.994589	8702	0	0.48972
NICN1	3	0.61291	0.7033	1.0	14585	1	-0.99694	0.40445	0.40442	0.994589	8703	0	-0.99694
A2M	3	0.61932	0.70637	1.0	14656	1	0.29172	0.40452	0.40449	0.994589	8704	0	0.29172
NMI	3	0.72199	0.76051	1.0	15926	1	-0.92597	0.40456	0.40452	0.994589	8705	0	-0.92597
PLEKHA5	3	0.10235	0.2253	1.0	4687	1	-0.12928	0.40464	0.40461	0.994589	8706	0	-0.12928
WISP2	3	0.20706	0.35562	1.0	7345	1	-0.9361	0.40469	0.40466	0.994589	8707	0	-0.9361
EPG5	3	0.14551	0.28939	1.0	5979	2	-3.582	0.40473	0.40469	0.994589	8708	0	-3.582
LYSMD4	3	0.085484	0.19283	0.988148	4074	2	-3.0214	0.40493	0.40489	0.994589	8709	0	-3.0214
NODAL	3	0.39547	0.55048	1.0	11283	1	0.29757	0.405	0.40496	0.994589	8710	0	0.29757
MLPH	3	0.4411	0.5962	1.0	12266	2	-1.5521	0.40503	0.405	0.994589	8711	0	-1.5521
NLRC5	3	0.24209	0.39239	1.0	8109	2	-2.719	0.40506	0.40502	0.994589	8712	0	-2.719
ANKRD39	3	0.69611	0.7457	1.0	15601	1	-0.10042	0.40513	0.4051	0.994589	8713	0	-0.10042
CLTC	3	0.75052	0.77797	1.0	16334	1	-0.13359	0.40517	0.40514	0.994589	8714	0	-0.13359
MYO16	3	0.74565	0.77489	1.0	16270	1	-1.1639	0.4052	0.40518	0.994589	8715	0	-1.1639
ZNF697	3	0.93311	0.93317	1.0	19902	0	0.35191	0.40523	0.40521	0.994589	8716	0	0.35191
SOX6	3	0.944	0.94412	1.0	20153	0	-0.22006	0.40527	0.40524	0.994589	8717	0	-0.22006
hsa-mir-4757	4	0.98908	0.98907	1.0	21212	0	0.43299	0.40528	0.40573	0.994589	8718	1	0.43299
ZNF506	3	0.060147	0.14159	0.972211	3052	2	-4.6173	0.40533	0.40531	0.994589	8719	0	-4.6173
NonTargetingControlGuideForHuman_0560	1	0.59461	0.59434	1.0	14394	0	-0.71064	0.40539	0.40558	0.994589	8720	0	-0.71064
GRB10	3	0.86795	0.86806	1.0	18391	1	-0.98508	0.40547	0.40545	0.994589	8721	0	-0.98508
SPATA16	3	0.027826	0.070146	0.932728	1590	2	-5.3475	0.4055	0.40548	0.994589	8722	0	-5.3475
PDE4C	3	0.869	0.86912	1.0	18419	1	0.48023	0.40554	0.40551	0.994589	8723	0	0.48023
KLHDC7B	3	0.79095	0.80486	1.0	16972	1	0.4241	0.40561	0.40558	0.994589	8724	0	0.4241
DLGAP5	3	0.68942	0.74196	1.0	15518	1	-0.1933	0.40564	0.40561	0.994589	8725	0	-0.1933
hsa-mir-2113	4	0.6722	0.80128	1.0	15290	2	-0.23189	0.40567	0.40609	0.994589	8726	1	-0.23189
SLX4IP	3	0.92129	0.92128	1.0	19623	0	-0.047537	0.40574	0.40571	0.994589	8727	0	-0.047537
DIS3	3	0.098853	0.21867	0.999567	4558	2	-2.1387	0.40581	0.40578	0.994589	8728	0	-2.1387
COL1A2	3	0.94591	0.94604	1.0	20199	0	-0.26726	0.40584	0.40581	0.994589	8729	0	-0.26726
CNTN3	3	0.83096	0.83522	1.0	17647	1	-0.25508	0.40588	0.40585	0.994589	8730	0	-0.25508
KDM1B	3	0.6788	0.73623	1.0	15380	1	-0.15423	0.40591	0.40588	0.994589	8731	0	-0.15423
NonTargetingControlGuideForHuman_0268	1	0.59406	0.59376	1.0	14388	0	-0.71525	0.40594	0.40615	0.994589	8732	0	-0.71525
OR52E8	3	0.42136	0.57661	1.0	11824	1	-0.15366	0.40601	0.40599	0.994589	8733	0	-0.15366
PEX19	3	0.85858	0.85917	1.0	18205	1	0.7253	0.40605	0.40602	0.994589	8734	0	0.7253
DYNC1I1	3	0.58408	0.69005	1.0	14278	1	-1.2714	0.40608	0.40605	0.994589	8735	0	-1.2714
ZC3H13	3	0.042279	0.10292	0.953614	2255	2	-5.2903	0.40611	0.40607	0.994589	8736	0	-5.2903
OR2A7	2	0.13422	0.22231	0.999964	5704	1	-2.7557	0.40612	0.40615	0.994589	8737	0	-2.7557
KCNK18	3	0.58625	0.69101	1.0	14299	1	0.35422	0.40618	0.40615	0.994589	8738	0	0.35422
PLXDC2	3	0.11712	0.25272	1.0	5208	2	-3.9295	0.40621	0.40618	0.994589	8739	0	-3.9295
SLC9A7	3	0.67615	0.73476	1.0	15342	1	-0.41024	0.40625	0.40621	0.994589	8740	0	-0.41024
RAB38	3	0.15659	0.30137	1.0	6235	1	-1.2349	0.40628	0.40624	0.994589	8741	0	-1.2349
ZFP42	3	0.94554	0.94566	1.0	20192	0	0.68203	0.40632	0.40629	0.994589	8742	0	0.68203
hsa-mir-4320	4	0.85579	0.87907	1.0	18137	1	-0.0046081	0.40632	0.40671	0.994589	8743	1	-0.0046081
WNK1	3	0.79374	0.80682	1.0	17011	1	-0.2229	0.40635	0.40632	0.994589	8744	0	-0.2229
LRRC30	3	0.29284	0.44532	1.0	9154	2	-2.354	0.40645	0.40642	0.994589	8745	0	-2.354
MFSD9	3	0.46641	0.62136	1.0	12762	2	-1.3978	0.40655	0.40653	0.994589	8746	0	-1.3978
EPGN	3	0.3862	0.54113	1.0	11096	2	-1.835	0.40659	0.40655	0.994589	8747	0	-1.835
TMPRSS11D	3	0.67784	0.73568	1.0	15369	1	0.013928	0.40662	0.40659	0.994589	8748	0	0.013928
DEFB135	3	0.60918	0.70154	1.0	14555	1	0.20183	0.40665	0.40663	0.994589	8749	0	0.20183
SPP1	3	0.22639	0.37586	1.0	7768	2	-2.8488	0.40672	0.40669	0.994589	8750	0	-2.8488
STYXL1	3	0.77513	0.794	1.0	16707	1	0.35339	0.40675	0.40673	0.994589	8751	0	0.35339
FGFR1	3	0.48796	0.64272	1.0	13204	1	-1.1756	0.40682	0.4068	0.994589	8752	0	-1.1756
IGFBP1	3	0.41193	0.56703	1.0	11634	2	-1.6654	0.40686	0.40683	0.994589	8753	0	-1.6654
NDRG1	3	0.87764	0.87769	1.0	18612	0	-0.92931	0.40689	0.40687	0.994589	8754	0	-0.92931
C3orf43	3	0.50694	0.65739	1.0	13504	1	-0.80101	0.40694	0.40691	0.994589	8755	0	-0.80101
PITPNM1	3	0.98882	0.98895	1.0	21206	0	0.74182	0.40703	0.40699	0.994589	8756	0	0.74182
ISL1	3	0.1978	0.34568	1.0	7146	2	-3.0807	0.40716	0.40714	0.994589	8757	0	-3.0807
TUBA1A	3	0.80959	0.81834	1.0	17271	1	-0.013209	0.40723	0.4072	0.994589	8758	0	-0.013209
CELA3B	3	0.7721	0.79197	1.0	16664	1	-0.58388	0.40726	0.40724	0.994589	8759	0	-0.58388
AK5	3	0.16344	0.30882	1.0	6380	2	-3.3979	0.4073	0.40727	0.994589	8760	0	-3.3979
