id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
UBE2D2	3	0.045987	0.1111	0.950873	2488	2	-2.5787	0.55757	0.5573	1.0	11940	0	-2.5787
TTC19	1	0.44242	0.44252	1.0	12155	1	-0.84488	0.55758	0.55745	1.0	11941	0	-0.84488
KMT2D	1	0.44234	0.44244	1.0	12153	1	-0.84122	0.55766	0.55753	1.0	11942	0	-0.84122
DCAF8	3	0.74805	0.77644	1.0	16381	1	-0.052198	0.5577	0.55743	1.0	11943	0	-0.052198
ZNF75A	3	0.30437	0.45746	1.0	9349	1	-0.31214	0.5577	0.55743	1.0	11944	0	-0.31214
TADA2B	3	0.86077	0.8612	1.0	18279	1	-0.6033	0.55774	0.55747	1.0	11945	0	-0.6033
NonTargetingControlGuideForHuman_0980	1	0.44224	0.44234	1.0	12151	1	-0.84388	0.55776	0.55761	1.0	11946	0	-0.84388
UBE2O	3	0.27071	0.42241	1.0	8651	2	-1.0734	0.55785	0.5576	1.0	11947	0	-1.0734
FKBP2	3	0.46081	0.6158	1.0	12562	1	-0.24201	0.558	0.55776	1.0	11948	0	-0.24201
APTX	3	0.28106	0.4332	1.0	8869	2	-1.2176	0.55805	0.5578	1.0	11949	0	-1.2176
SLC22A8	3	0.97937	0.97945	1.0	20958	0	0.16312	0.55809	0.55784	1.0	11950	0	0.16312
PHACTR3	3	0.15055	0.2948	1.0	6060	2	-1.0769	0.55821	0.55797	1.0	11951	0	-1.0769
GIMAP8	3	0.3235	0.47731	1.0	9758	1	-0.2777	0.55827	0.55802	1.0	11952	0	-0.2777
FOXD1	3	0.84882	0.8504	1.0	18040	1	0.11482	0.55845	0.5582	1.0	11953	0	0.11482
PNPLA4	3	0.47407	0.62904	1.0	12826	2	-0.70633	0.55849	0.55825	1.0	11954	0	-0.70633
SHMT2	3	0.20239	0.35063	1.0	7175	2	-1.4836	0.55855	0.55831	1.0	11955	0	-1.4836
CHAD	3	0.17101	0.31693	1.0	6500	2	-1.6317	0.55857	0.55834	1.0	11956	0	-1.6317
CA13	3	0.20346	0.3518	1.0	7201	2	-1.492	0.55863	0.5584	1.0	11957	0	-1.492
RFK	3	0.35689	0.51148	1.0	10413	2	-0.99283	0.55866	0.55843	1.0	11958	0	-0.99283
IGF2	3	0.83284	0.83674	1.0	17750	1	-0.097577	0.55877	0.55856	1.0	11959	0	-0.097577
PRSS36	3	0.082431	0.18689	0.983362	3986	2	-2.1452	0.5588	0.55859	1.0	11960	0	-2.1452
CNTN2	3	0.41691	0.57205	1.0	11609	2	-0.83433	0.55891	0.55869	1.0	11961	0	-0.83433
SUPT7L	3	0.20987	0.35852	1.0	7365	2	-1.4475	0.55893	0.55873	1.0	11962	0	-1.4475
MBNL2	3	0.94758	0.94775	1.0	20205	0	0.22654	0.55899	0.55879	1.0	11963	0	0.22654
hsa-mir-19b-1	4	0.97981	0.97983	1.0	20967	0	-0.0088173	0.55906	0.55864	1.0	11964	0	-0.0088173
FANCB	3	0.29299	0.44547	1.0	9124	2	-1.1835	0.55907	0.55887	1.0	11965	0	-1.1835
RPS6KB1	3	0.18413	0.33114	1.0	6783	1	-0.03647	0.5591	0.5589	1.0	11966	0	-0.03647
FUNDC1	3	0.49457	0.64932	1.0	13283	1	0.00077865	0.55913	0.55892	1.0	11967	0	0.00077865
hsa-mir-644a	4	0.85993	0.88131	1.0	18261	1	0.011524	0.55915	0.55873	1.0	11968	0	0.011524
GPHN	3	0.26542	0.4169	1.0	8537	1	0.24631	0.55916	0.55895	1.0	11969	0	0.24631
SLC16A12	3	0.83652	0.8398	1.0	17806	1	-0.34437	0.55918	0.55897	1.0	11970	0	-0.34437
LOC81691	3	0.047204	0.11377	0.951308	2547	2	-1.3976	0.55927	0.55905	1.0	11971	0	-1.3976
FAM83G	3	0.21608	0.36509	1.0	7502	2	-1.4258	0.55929	0.55909	1.0	11972	0	-1.4258
ANKFN1	2	0.073586	0.12827	0.958853	3631	1	-2.3515	0.5593	0.55945	1.0	11973	0	-2.3515
C20orf197	3	0.70329	0.74975	1.0	15766	1	0.089053	0.55941	0.5592	1.0	11974	0	0.089053
CCR6	3	0.48413	0.63899	1.0	13054	2	-0.67973	0.55943	0.55922	1.0	11975	0	-0.67973
GPR75	3	0.30168	0.45466	1.0	9296	1	0.12182	0.55946	0.55925	1.0	11976	0	0.12182
NonTargetingControlGuideForHuman_0478	1	0.44053	0.44065	1.0	12110	1	-0.85201	0.55947	0.55934	1.0	11977	0	-0.85201
NAP1L2	3	0.6688	0.73094	1.0	15300	1	-0.36116	0.55954	0.55934	1.0	11978	0	-0.36116
MBD3L1	3	0.36164	0.51629	1.0	10498	2	-0.98194	0.55957	0.55936	1.0	11979	0	-0.98194
UTP14C	3	0.10755	0.235	1.0	4892	1	0.067318	0.5596	0.55939	1.0	11980	0	0.067318
NonTargetingControlGuideForHuman_0025	1	0.44036	0.44049	1.0	12107	1	-0.85102	0.55964	0.55952	1.0	11981	0	-0.85102
RNASE11	3	0.60107	0.6978	1.0	14461	1	-0.10017	0.55968	0.55948	1.0	11982	0	-0.10017
RNF219	3	0.15385	0.29835	1.0	6143	1	-0.24832	0.55971	0.55951	1.0	11983	0	-0.24832
FANCC	3	0.85519	0.8561	1.0	18159	1	0.22842	0.55975	0.55956	1.0	11984	0	0.22842
IDH3A	3	0.32215	0.47588	1.0	9727	1	0.20755	0.55979	0.5596	1.0	11985	0	0.20755
GLUD1	3	0.19719	0.34503	1.0	7070	1	-0.50585	0.55995	0.55977	1.0	11986	0	-0.50585
C19orf77	3	0.68035	0.73706	1.0	15445	1	0.13759	0.55999	0.55981	1.0	11987	0	0.13759
ANKRD6	3	0.45704	0.61206	1.0	12486	2	-0.73956	0.56001	0.55984	1.0	11988	0	-0.73956
SMURF2	3	0.012779	0.033796	0.845751	846	2	-3.5822	0.56004	0.55987	1.0	11989	0	-3.5822
LECT2	3	0.732	0.76648	1.0	16152	1	-0.27841	0.56021	0.56002	1.0	11990	0	-0.27841
GART	3	0.34977	0.50408	1.0	10281	1	-0.070432	0.56024	0.56006	1.0	11991	0	-0.070432
BIN3	3	0.45391	0.60889	1.0	12412	2	-0.67904	0.56026	0.56009	1.0	11992	0	-0.67904
SART3	3	0.088475	0.19867	0.985942	4224	1	-0.21889	0.56029	0.56011	1.0	11993	0	-0.21889
SP2	3	0.74591	0.77508	1.0	16357	1	-0.57983	0.56032	0.56013	1.0	11994	0	-0.57983
XPO4	3	0.27483	0.42668	1.0	8735	2	-1.1384	0.56035	0.56016	1.0	11995	0	-1.1384
MYPN	3	0.15076	0.29503	1.0	6068	2	-0.72846	0.56037	0.5602	1.0	11996	0	-0.72846
KIAA1324	3	0.82064	0.82691	1.0	17528	1	-0.58885	0.56051	0.56034	1.0	11997	0	-0.58885
C18orf8	3	0.04161	0.10148	0.93882	2285	2	-2.7061	0.5606	0.56042	1.0	11998	0	-2.7061
hsa-mir-378h	4	0.091079	0.22228	0.99751	4327	2	-1.2542	0.56067	0.56027	1.0	11999	0	-1.2542
CD248	3	0.3452	0.49952	1.0	10197	2	-1.0254	0.56071	0.56053	1.0	12000	0	-1.0254
hsa-let-7a-3	3	0.19814	0.34605	1.0	7096	1	-0.34516	0.56073	0.56057	1.0	12001	0	-0.34516
hsa-mir-3912	4	0.32725	0.54368	1.0	9843	2	-0.49723	0.56077	0.56038	1.0	12002	0	-0.49723
NonTargetingControlGuideForHuman_0677	1	0.43919	0.43929	1.0	12080	1	-0.85515	0.56081	0.56071	1.0	12003	0	-0.85515
IPO4	3	0.28601	0.43832	1.0	8978	2	-1.195	0.56082	0.56064	1.0	12004	0	-1.195
SLC24A6	2	0.158	0.25722	1.0	6245	1	-1.6432	0.56082	0.56098	1.0	12005	0	-1.6432
BTNL9	3	0.89631	0.89639	1.0	19036	0	-0.51355	0.5609	0.56073	1.0	12006	0	-0.51355
GPC4	3	0.93453	0.9346	1.0	19917	0	-0.11699	0.56098	0.56081	1.0	12007	0	-0.11699
MFSD1	3	0.3865	0.54142	1.0	11006	1	-0.18852	0.56101	0.56084	1.0	12008	0	-0.18852
BCL11B	3	0.24292	0.3933	1.0	8094	2	-1.3407	0.56107	0.56089	1.0	12009	0	-1.3407
SPTY2D1	3	0.28773	0.44007	1.0	9020	1	-0.32887	0.56109	0.56093	1.0	12010	0	-0.32887
ANKRD18A	3	0.047852	0.11519	0.953065	2574	1	-0.21999	0.56112	0.56095	1.0	12011	0	-0.21999
hsa-mir-187	4	0.58129	0.73045	1.0	14211	2	-0.51928	0.56118	0.56082	1.0	12012	0	-0.51928
CWF19L2	3	0.29624	0.44893	1.0	9189	1	-0.40527	0.5612	0.56104	1.0	12013	0	-0.40527
S100A16	3	0.93595	0.93604	1.0	19951	0	0.051333	0.56123	0.56107	1.0	12014	0	0.051333
LIPA	3	0.16544	0.31098	1.0	6389	1	-0.31045	0.56129	0.56112	1.0	12015	0	-0.31045
MELK	3	0.17759	0.32408	1.0	6649	2	-1.5169	0.56137	0.5612	1.0	12016	0	-1.5169
hsa-mir-3920	4	0.091038	0.2222	0.99751	4325	3	-0.99999	0.56137	0.56102	1.0	12017	0	-0.99999
SLC22A11	3	0.43441	0.58953	1.0	11978	2	-0.79439	0.56141	0.56124	1.0	12018	0	-0.79439
ILVBL	3	0.025723	0.065251	0.911053	1520	2	-3.0706	0.56141	0.56124	1.0	12019	0	-3.0706
NonTargetingControlGuideForHuman_0089	1	0.43845	0.43856	1.0	12066	1	-0.85881	0.56155	0.56145	1.0	12020	0	-0.85881
NonTargetingControlGuideForHuman_0081	1	0.43841	0.43853	1.0	12064	1	-0.85708	0.56159	0.56148	1.0	12021	0	-0.85708
TXNDC11	3	0.90619	0.90621	1.0	19255	0	-0.0024082	0.56162	0.56143	1.0	12022	0	-0.0024082
ZNF623	3	0.20875	0.35735	1.0	7335	2	-1.4657	0.56167	0.56148	1.0	12023	0	-1.4657
LHFPL3	3	0.72966	0.76509	1.0	16120	1	-0.52661	0.56173	0.56154	1.0	12024	0	-0.52661
CSRP1	3	0.10156	0.22382	0.999454	4693	2	-2.034	0.56176	0.56156	1.0	12025	0	-2.034
ZNF287	3	0.060806	0.143	0.97042	3119	1	-0.12702	0.56178	0.56158	1.0	12026	0	-0.12702
RGAG4	3	0.76878	0.78976	1.0	16666	1	0.018451	0.56187	0.56168	1.0	12027	0	0.018451
NonTargetingControlGuideForHuman_0261	1	0.43809	0.43823	1.0	12059	1	-0.85435	0.56191	0.5618	1.0	12028	0	-0.85435
SNX4	3	0.26257	0.41394	1.0	8484	2	-1.2758	0.56195	0.56175	1.0	12029	0	-1.2758
NADKD1	3	0.403	0.55809	1.0	11340	2	-0.87264	0.562	0.5618	1.0	12030	0	-0.87264
GGT1	3	0.81834	0.82505	1.0	17482	1	-0.43567	0.56203	0.56183	1.0	12031	0	-0.43567
DCAF8L2	3	0.96156	0.96168	1.0	20528	0	0.079869	0.56211	0.56192	1.0	12032	0	0.079869
ADNP2	3	0.17872	0.32526	1.0	6665	2	-0.66097	0.56217	0.56197	1.0	12033	0	-0.66097
ING4	3	0.15408	0.2986	1.0	6151	2	-1.7155	0.56228	0.56208	1.0	12034	0	-1.7155
IL4R	3	0.094119	0.2096	0.99069	4433	2	-2.0828	0.56231	0.5621	1.0	12035	0	-2.0828
CLCN5	3	0.081304	0.18465	0.983362	3951	2	-0.71522	0.56234	0.56213	1.0	12036	0	-0.71522
C17orf50	3	0.77883	0.79648	1.0	16813	1	-0.10414	0.56236	0.56215	1.0	12037	0	-0.10414
ZNF665	3	0.2287	0.37831	1.0	7779	1	-0.15261	0.56239	0.56218	1.0	12038	0	-0.15261
PEX5L	3	0.30132	0.4543	1.0	9286	1	-0.28267	0.56242	0.56222	1.0	12039	0	-0.28267
DMXL1	3	0.90349	0.90348	1.0	19196	0	0.1747	0.5625	0.56229	1.0	12040	0	0.1747
FAM3C	2	0.33542	0.43468	1.0	10002	1	-1.0959	0.56251	0.56262	1.0	12041	0	-1.0959
CLCC1	3	0.85444	0.85543	1.0	18154	1	-0.51607	0.56256	0.56235	1.0	12042	0	-0.51607
PTRF	3	0.66476	0.72886	1.0	15254	1	-0.26015	0.56261	0.56241	1.0	12043	0	-0.26015
FAM53A	3	0.062479	0.14644	0.972853	3177	1	0.21758	0.56275	0.56255	1.0	12044	0	0.21758
NOL4	3	0.90295	0.90293	1.0	19185	0	0.1667	0.56291	0.5627	1.0	12045	0	0.1667
PIGO	3	0.21597	0.36497	1.0	7499	2	-1.4413	0.56294	0.56272	1.0	12046	0	-1.4413
RPIA	3	0.12492	0.26683	1.0	5536	2	-1.8725	0.563	0.56278	1.0	12047	0	-1.8725
ARL6IP6	3	0.98333	0.98343	1.0	21059	0	0.24131	0.56302	0.56281	1.0	12048	0	0.24131
BCKDK	3	0.32667	0.48053	1.0	9831	1	-0.13973	0.56305	0.56283	1.0	12049	0	-0.13973
MAP1LC3C	3	0.34454	0.49885	1.0	10176	2	-1.0282	0.56313	0.56293	1.0	12050	0	-1.0282
FAM102B	3	0.89058	0.89056	1.0	18900	0	0.20646	0.56316	0.56295	1.0	12051	0	0.20646
GPN2	3	0.19662	0.34443	1.0	7055	2	-0.744	0.56319	0.56297	1.0	12052	0	-0.744
hsa-mir-5683	2	0.73138	0.73138	1.0	16143	1	-0.39555	0.56321	0.56331	1.0	12053	0	-0.39555
TSPAN14	3	0.43142	0.58657	1.0	11920	2	-0.80136	0.56323	0.56302	1.0	12054	0	-0.80136
R3HDML	3	0.7602	0.78416	1.0	16555	1	-0.46689	0.56323	0.56302	1.0	12055	0	-0.46689
PAGE2B	3	0.056532	0.13392	0.961669	2950	2	-0.92881	0.56327	0.56307	1.0	12056	0	-0.92881
SLC25A10	3	0.27336	0.42514	1.0	8694	2	-1.0628	0.5633	0.56309	1.0	12057	0	-1.0628
DBF4	3	0.18185	0.3287	1.0	6733	1	-0.48332	0.56338	0.56319	1.0	12058	0	-0.48332
SIM1	3	0.48186	0.63676	1.0	13005	2	-0.68678	0.56344	0.56324	1.0	12059	0	-0.68678
ST3GAL2	3	0.33253	0.48655	1.0	9946	2	-0.90506	0.56347	0.56327	1.0	12060	0	-0.90506
LYPD6B	3	0.80365	0.81395	1.0	17227	1	-0.16807	0.56349	0.5633	1.0	12061	0	-0.16807
RPS10	1	0.43648	0.43661	1.0	12031	1	-0.86714	0.56352	0.56337	1.0	12062	0	-0.86714
BANP	3	0.18758	0.33483	1.0	6863	2	-1.5481	0.56355	0.56335	1.0	12063	0	-1.5481
CCDC64B	3	0.36674	0.52145	1.0	10598	2	-0.96675	0.56358	0.56337	1.0	12064	0	-0.96675
KDELC2	3	0.89174	0.89174	1.0	18928	0	-0.23362	0.5636	0.5634	1.0	12065	0	-0.23362
PGK2	3	0.020575	0.053003	0.894626	1263	2	-1.2243	0.56363	0.56342	1.0	12066	0	-1.2243
ATP5I	3	0.03856	0.094578	0.935133	2140	2	-2.7648	0.56366	0.56345	1.0	12067	0	-2.7648
SAMD4B	3	0.72587	0.76281	1.0	16064	1	-0.60036	0.56374	0.56355	1.0	12068	0	-0.60036
INSIG2	3	0.7834	0.79958	1.0	16893	1	-0.2064	0.56385	0.56366	1.0	12069	0	-0.2064
CXCL14	3	0.84148	0.84401	1.0	17908	1	0.12696	0.56388	0.56369	1.0	12070	0	0.12696
CDIP1	3	0.48136	0.63627	1.0	12992	1	-0.62726	0.56393	0.56375	1.0	12071	0	-0.62726
IPO11	3	0.16408	0.30951	1.0	6368	2	-0.70723	0.56397	0.56379	1.0	12072	0	-0.70723
TNC	3	0.88235	0.88239	1.0	18737	0	-0.23181	0.56404	0.56386	1.0	12073	0	-0.23181
ANTXR2	3	0.78055	0.79763	1.0	16841	1	-0.56782	0.56407	0.5639	1.0	12074	0	-0.56782
FZD2	3	0.45673	0.61174	1.0	12476	2	-0.74188	0.5641	0.56393	1.0	12075	0	-0.74188
hsa-mir-1282	4	0.86137	0.88207	1.0	18289	1	-0.11915	0.5641	0.56375	1.0	12076	0	-0.11915
LDLRAD4	3	0.21211	0.36088	1.0	7428	2	-1.4524	0.56413	0.56396	1.0	12077	0	-1.4524
SFT2D1	3	0.023899	0.060952	0.902103	1427	2	-3.0032	0.56415	0.56398	1.0	12078	0	-3.0032
ZNF484	3	0.59066	0.69299	1.0	14318	1	-0.39694	0.56418	0.564	1.0	12079	0	-0.39694
SGCE	3	0.094958	0.21124	0.991615	4461	2	-2.0668	0.56421	0.56403	1.0	12080	0	-2.0668
OR2T11	3	0.37598	0.53084	1.0	10788	2	-0.94016	0.56424	0.56406	1.0	12081	0	-0.94016
TIPRL	3	0.037998	0.093299	0.935133	2119	2	-2.7764	0.56426	0.56409	1.0	12082	0	-2.7764
CHST14	3	0.011179	0.029801	0.834918	759	2	-3.6843	0.56429	0.56411	1.0	12083	0	-3.6843
KLHDC4	3	0.0056591	0.015532	0.769533	430	2	-1.2056	0.56437	0.56419	1.0	12084	0	-1.2056
SCRN2	3	0.87245	0.87253	1.0	18536	1	-0.18075	0.5644	0.56422	1.0	12085	0	-0.18075
SPZ1	3	0.41688	0.57202	1.0	11607	2	-0.8377	0.56448	0.5643	1.0	12086	0	-0.8377
hsa-mir-17	4	0.97226	0.97219	1.0	20791	0	0.26175	0.56451	0.56416	1.0	12087	0	0.26175
NFIC	3	0.46827	0.62322	1.0	12695	2	-0.7179	0.56451	0.56433	1.0	12088	0	-0.7179
PRPF40A	3	0.10959	0.23886	1.0	4978	2	-1.967	0.56454	0.56436	1.0	12089	0	-1.967
ETV3L	3	0.28891	0.4413	1.0	9043	1	-0.57318	0.56457	0.56439	1.0	12090	0	-0.57318
RASL11A	3	0.19953	0.34752	1.0	7123	2	-1.1649	0.56462	0.56445	1.0	12091	0	-1.1649
hsa-mir-4687	3	0.43258	0.58773	1.0	11943	2	-0.79704	0.56465	0.56447	1.0	12092	0	-0.79704
NonTargetingControlGuideForHuman_0055	1	0.43535	0.43547	1.0	12003	1	-0.86965	0.56465	0.56451	1.0	12093	0	-0.86965
PEX1	3	0.3066	0.45982	1.0	9394	2	-1.1389	0.56469	0.56452	1.0	12094	0	-1.1389
GPR107	3	0.58042	0.68843	1.0	14202	1	0.020579	0.56474	0.56458	1.0	12095	0	0.020579
LYZL1	3	0.49362	0.64841	1.0	13254	2	-0.29201	0.56474	0.56458	1.0	12096	0	-0.29201
CDCA7L	3	0.89776	0.89781	1.0	19069	0	0.27359	0.56479	0.56461	1.0	12097	0	0.27359
CATSPERB	3	0.6495	0.72115	1.0	15060	1	0.1697	0.56487	0.56469	1.0	12098	0	0.1697
CDH5	3	0.41627	0.57142	1.0	11595	2	-0.83978	0.56495	0.56477	1.0	12099	0	-0.83978
OGDHL	3	0.20963	0.35825	1.0	7361	2	-1.4661	0.56501	0.56483	1.0	12100	0	-1.4661
hsa-mir-4286	4	0.64064	0.77656	1.0	14948	2	-0.20528	0.56502	0.56465	1.0	12101	0	-0.20528
HOXC12	3	0.29237	0.44484	1.0	9114	2	-1.1816	0.56514	0.56496	1.0	12102	0	-1.1816
SLC1A5	3	0.0042523	0.011742	0.752549	336	1	0.13168	0.56517	0.565	1.0	12103	0	0.13168
hsa-mir-4524a	1	0.43481	0.43497	1.0	11988	1	-0.87431	0.56519	0.56508	1.0	12104	0	-0.87431
hsa-mir-5688	4	0.19147	0.37297	1.0	6960	1	0.12654	0.5653	0.56493	1.0	12105	0	0.12654
ANKRD13C	3	0.23374	0.38359	1.0	7893	1	-0.085195	0.56531	0.56513	1.0	12106	0	-0.085195
SDC4	3	0.95772	0.95788	1.0	20441	0	-0.066269	0.56533	0.56516	1.0	12107	0	-0.066269
MYLK	3	0.19504	0.34277	1.0	7018	2	-0.89496	0.56539	0.5652	1.0	12108	0	-0.89496
CYGB	3	0.82693	0.83187	1.0	17624	1	-0.073857	0.56542	0.56522	1.0	12109	0	-0.073857
NDUFA9	3	0.83221	0.83621	1.0	17737	1	0.085807	0.56544	0.56525	1.0	12110	0	0.085807
ZNF121	3	0.66256	0.72771	1.0	15228	1	-0.26392	0.5655	0.56531	1.0	12111	0	-0.26392
RPUSD1	3	0.018296	0.047387	0.878896	1146	2	-3.3061	0.56553	0.56534	1.0	12112	0	-3.3061
TAF7L	3	0.74833	0.77661	1.0	16382	1	-0.61456	0.56566	0.56548	1.0	12113	0	-0.61456
ARHGAP33	3	0.76177	0.78517	1.0	16573	1	0.079246	0.56569	0.56551	1.0	12114	0	0.079246
CDC42EP3	2	0.42142	0.48917	1.0	11717	1	-0.87422	0.56571	0.56582	1.0	12115	0	-0.87422
B4GALNT3	3	0.4309	0.58604	1.0	11907	1	0.2755	0.56572	0.56553	1.0	12116	0	0.2755
SDC2	3	0.9732	0.97323	1.0	20811	0	0.083305	0.56577	0.56558	1.0	12117	0	0.083305
ZNF32	3	0.63985	0.71635	1.0	14931	1	-0.0079327	0.5658	0.56561	1.0	12118	0	-0.0079327
TENM2	3	0.28611	0.43842	1.0	8980	2	-1.0319	0.56583	0.56563	1.0	12119	0	-1.0319
CCDC158	3	0.42666	0.58182	1.0	11816	2	-0.81317	0.56586	0.56566	1.0	12120	0	-0.81317
NCOR2	3	0.3613	0.51596	1.0	10491	2	-0.66767	0.56591	0.56573	1.0	12121	0	-0.66767
NKRF	3	0.0051109	0.01409	0.76347	397	1	-0.56834	0.56594	0.56575	1.0	12122	0	-0.56834
FAM206A	3	0.34285	0.4971	1.0	10145	2	-1.0357	0.56599	0.56582	1.0	12123	0	-1.0357
CRTC3	3	0.093794	0.20897	0.99069	4421	1	-0.074298	0.56602	0.56584	1.0	12124	0	-0.074298
PLCG1	3	0.46778	0.62274	1.0	12684	2	-0.72124	0.56606	0.56588	1.0	12125	0	-0.72124
NonTargetingControlGuideForHuman_0580	1	0.43388	0.43405	1.0	11967	1	-0.87392	0.56612	0.566	1.0	12126	0	-0.87392
NKX2-8	3	0.31269	0.46613	1.0	9540	1	0.20486	0.56617	0.56598	1.0	12127	0	0.20486
HACE1	3	0.20947	0.35809	1.0	7354	2	-1.4472	0.56621	0.56602	1.0	12128	0	-1.4472
SELE	3	0.61249	0.70309	1.0	14585	1	0.029244	0.56627	0.56607	1.0	12129	0	0.029244
FAM86A	3	0.6846	0.73936	1.0	15516	1	-0.22823	0.56635	0.56615	1.0	12130	0	-0.22823
LOC100129924	3	0.37938	0.53426	1.0	10850	2	-0.92505	0.5664	0.5662	1.0	12131	0	-0.92505
SAA2	3	0.94626	0.9464	1.0	20175	0	0.084112	0.56645	0.56624	1.0	12132	0	0.084112
NUDT13	3	0.68527	0.73973	1.0	15532	1	-0.49763	0.56651	0.56631	1.0	12133	0	-0.49763
TCF23	3	0.318	0.47155	1.0	9649	2	-1.1043	0.5666	0.56641	1.0	12134	0	-1.1043
GOLT1A	3	0.3784	0.53327	1.0	10833	2	-0.93716	0.56668	0.56648	1.0	12135	0	-0.93716
LRSAM1	3	0.85371	0.85477	1.0	18135	1	0.23392	0.56671	0.56651	1.0	12136	0	0.23392
BEND6	3	0.91661	0.91653	1.0	19503	0	-0.0176	0.56682	0.56661	1.0	12137	0	-0.0176
LCP2	3	0.87749	0.87753	1.0	18645	0	-0.30289	0.56684	0.56665	1.0	12138	0	-0.30289
MIOX	3	0.68456	0.73934	1.0	15515	1	-0.090801	0.56695	0.56675	1.0	12139	0	-0.090801
SMAD9	3	0.43229	0.58744	1.0	11938	2	-0.79647	0.56698	0.56678	1.0	12140	0	-0.79647
KAZN	3	0.34756	0.50188	1.0	10243	1	-0.48364	0.56702	0.56682	1.0	12141	0	-0.48364
hsa-mir-6892	4	0.17387	0.34787	1.0	6568	2	-1.1666	0.56707	0.56672	1.0	12142	0	-1.1666
GALT	3	0.22785	0.37739	1.0	7759	2	-1.3895	0.56709	0.5669	1.0	12143	0	-1.3895
SF3B2	3	0.37133	0.52613	1.0	10692	2	-0.95263	0.56712	0.56693	1.0	12144	0	-0.95263
HIGD1B	3	0.13131	0.27389	1.0	5660	1	-0.13793	0.56714	0.56696	1.0	12145	0	-0.13793
RNFT1	3	0.83598	0.83933	1.0	17797	1	-0.36291	0.56723	0.56705	1.0	12146	0	-0.36291
GPR15	3	0.92627	0.92627	1.0	19731	0	-0.11041	0.56728	0.5671	1.0	12147	0	-0.11041
TAAR2	3	0.85292	0.85406	1.0	18119	1	0.22106	0.56736	0.56718	1.0	12148	0	0.22106
STRA6	3	0.47885	0.63374	1.0	12933	2	-0.69377	0.56739	0.56721	1.0	12149	0	-0.69377
NonTargetingControlGuideForHuman_0995	1	0.43259	0.43277	1.0	11944	1	-0.87869	0.56741	0.56725	1.0	12150	0	-0.87869
MTL5	3	0.60089	0.69772	1.0	14460	1	-0.016752	0.56743	0.56725	1.0	12151	0	-0.016752
BIRC5	3	0.0096815	0.025953	0.815342	673	1	-0.35321	0.56747	0.5673	1.0	12152	0	-0.35321
RRP1B	3	0.10832	0.23645	1.0	4922	2	-0.73699	0.5675	0.56732	1.0	12153	0	-0.73699
HELQ	3	0.21754	0.36662	1.0	7525	1	-0.52543	0.56753	0.56735	1.0	12154	0	-0.52543
hsa-mir-620	3	0.32005	0.4737	1.0	9685	1	-0.40255	0.56764	0.56746	1.0	12155	0	-0.40255
GTPBP5	1	0.43235	0.43252	1.0	11940	1	-0.87337	0.56765	0.56747	1.0	12156	0	-0.87337
CSNK1D	3	0.29981	0.4527	1.0	9255	2	-1.1523	0.56766	0.5675	1.0	12157	0	-1.1523
GOLGA6A	3	0.50659	0.65724	1.0	13444	1	-0.26766	0.56777	0.56761	1.0	12158	0	-0.26766
KHDRBS2	3	0.91345	0.91343	1.0	19421	0	0.05606	0.56786	0.5677	1.0	12159	0	0.05606
FUS	3	0.50994	0.65856	1.0	13474	1	0.12099	0.56788	0.56773	1.0	12160	0	0.12099
PROSER2	3	0.47404	0.62901	1.0	12825	2	-0.7013	0.56797	0.5678	1.0	12161	0	-0.7013
OR1L8	3	0.89688	0.89695	1.0	19049	0	0.037711	0.56799	0.56782	1.0	12162	0	0.037711
FSTL5	3	0.39256	0.54753	1.0	11126	2	-0.89641	0.56802	0.56785	1.0	12163	0	-0.89641
KRTAP5-3	3	0.97604	0.97613	1.0	20872	0	0.17415	0.56805	0.56788	1.0	12164	0	0.17415
LOC100130301	3	0.86313	0.86342	1.0	18333	1	-0.44936	0.56807	0.5679	1.0	12165	0	-0.44936
CLDN6	3	0.6311	0.71205	1.0	14827	1	0.17567	0.5681	0.56793	1.0	12166	0	0.17567
EIF2AK4	3	0.26153	0.41285	1.0	8457	2	-1.284	0.56813	0.56796	1.0	12167	0	-1.284
hsa-mir-1972-2	1	0.43178	0.43192	1.0	11927	1	-0.88446	0.56822	0.56805	1.0	12168	0	-0.88446
NOC4L	3	0.027894	0.070309	0.913161	1633	1	-0.40122	0.56827	0.56809	1.0	12169	0	-0.40122
OOEP	3	0.37123	0.52604	1.0	10690	2	-0.95564	0.5684	0.56823	1.0	12170	0	-0.95564
SLC35D1	3	0.15233	0.29669	1.0	6111	2	-1.7181	0.56846	0.56828	1.0	12171	0	-1.7181
ZDHHC24	3	0.22002	0.36921	1.0	7580	2	-1.4138	0.56854	0.56836	1.0	12172	0	-1.4138
LRRC19	3	0.96593	0.96597	1.0	20651	0	0.13665	0.56859	0.56842	1.0	12173	0	0.13665
KLHL13	3	0.28231	0.43449	1.0	8904	2	-1.2111	0.56862	0.56845	1.0	12174	0	-1.2111
PF4	3	0.41828	0.57343	1.0	11644	1	-0.64027	0.56865	0.56847	1.0	12175	0	-0.64027
RNF183	3	0.86285	0.86316	1.0	18324	1	-0.34071	0.56868	0.56849	1.0	12176	0	-0.34071
