id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ITM2A	3	0.95547	0.95566	0.999825	20444	0	-1.9659	0.40892	0.40888	0.994843	8822	0	-1.9659
KLHL4	3	0.4067	0.56185	0.999825	11803	1	-0.01735	0.40895	0.40892	0.994843	8823	0	-0.01735
OR7E24	3	0.86041	0.86087	0.999825	18368	1	-2.9914	0.40898	0.40895	0.994843	8824	0	-2.9914
GCC2	3	0.88797	0.88801	0.999825	18947	0	-2.5539	0.40902	0.40899	0.994843	8825	0	-2.5539
SEC11C	3	0.37459	0.52942	0.999825	11130	1	-1.7735	0.40912	0.40908	0.994843	8826	0	-1.7735
KAZN	3	0.82367	0.82933	0.999825	17680	1	-3.0331	0.40915	0.40912	0.994843	8827	0	-3.0331
ZCCHC8	3	0.69003	0.74231	0.999825	15769	1	-1.0217	0.40918	0.40915	0.994843	8828	0	-1.0217
NUDCD1	3	0.37778	0.53265	0.999825	11206	2	-3.9446	0.40925	0.40923	0.994843	8829	0	-3.9446
RBFOX2	3	0.56437	0.68133	0.999825	14322	1	-0.20384	0.40929	0.40926	0.994843	8830	0	-0.20384
DGKA	3	0.31715	0.4707	0.999825	9888	1	-2.8304	0.40939	0.40937	0.994843	8831	0	-2.8304
RAB38	3	0.23431	0.38421	0.999825	8085	2	-4.4119	0.40942	0.4094	0.994843	8832	0	-4.4119
POM121L12	3	0.83808	0.84112	0.999825	17931	1	-0.60809	0.40945	0.40944	0.994843	8833	0	-0.60809
NonTargetingControlGuideForHuman_0522	1	0.59052	0.59021	0.999825	14595	0	-2.5291	0.40948	0.40961	0.994843	8834	0	-2.5291
hsa-mir-3689d-2	3	0.62978	0.71143	0.999825	15040	1	-3.0314	0.40949	0.40946	0.994843	8835	0	-3.0314
hsa-mir-8056	4	0.6576	0.79019	0.999825	15349	2	-3.1397	0.40955	0.40944	0.994843	8836	0	-3.1397
BOP1	3	0.36924	0.52398	0.999825	11015	2	-4.0745	0.40959	0.40956	0.994843	8837	0	-4.0745
OR2S2	3	0.69619	0.74574	0.999825	15842	1	-1.354	0.40962	0.4096	0.994843	8838	0	-1.354
LRRC38	3	0.47484	0.62978	0.999825	13185	1	-3.0397	0.40969	0.40968	0.994843	8839	0	-3.0397
VTCN1	3	0.32124	0.47492	0.999825	9962	1	-0.10475	0.40977	0.40976	0.994843	8840	0	-0.10475
TNFAIP1	3	0.019942	0.051411	0.972405	1110	2	-5.9506	0.40982	0.40981	0.994843	8841	0	-5.9506
hsa-mir-487b	4	0.89552	0.90317	0.999825	19109	1	-0.87744	0.40985	0.40974	0.994843	8842	0	-0.87744
TMCO4	3	0.41632	0.57147	0.999825	11997	1	-2.4649	0.40993	0.4099	0.994843	8843	0	-2.4649
TTC3	3	0.59759	0.69621	0.999825	14681	1	-2.3057	0.40996	0.40993	0.994843	8844	0	-2.3057
C22orf39	3	0.82592	0.83107	0.999825	17725	1	-2.9316	0.41006	0.41003	0.994843	8845	0	-2.9316
AQR	2	0.64197	0.65151	0.999825	15168	1	-2.3669	0.41009	0.40989	0.994843	8846	0	-2.3669
hsa-mir-155	4	0.28769	0.50252	0.999825	9249	2	-3.7091	0.41015	0.41005	0.994843	8847	0	-3.7091
CCNO	3	0.88643	0.88644	0.999825	18912	0	-1.9032	0.41016	0.41013	0.994843	8848	0	-1.9032
CEACAM7	3	0.93882	0.93896	0.999825	20043	0	-1.2975	0.41023	0.41019	0.994843	8849	0	-1.2975
CAMSAP1	3	0.13927	0.28263	0.999825	5855	2	-5.2809	0.4103	0.41025	0.994843	8850	0	-5.2809
hsa-mir-495	4	0.41683	0.60869	0.999825	12007	1	-1.6876	0.41037	0.41027	0.994843	8851	0	-1.6876
BTG1	3	0.27843	0.43047	0.999825	9057	2	-4.5541	0.4104	0.41036	0.994843	8852	0	-4.5541
STYXL1	3	0.61951	0.70645	0.999825	14925	1	-3.1433	0.41067	0.41064	0.994843	8853	0	-3.1433
NonTargetingControlGuideForHuman_0044	1	0.58931	0.589	0.999825	14589	0	-2.5358	0.41069	0.41085	0.994843	8854	0	-2.5358
FAM71F2	3	0.25278	0.40362	0.999825	8500	2	-4.6112	0.4107	0.41067	0.994843	8855	0	-4.6112
HPR	3	0.47557	0.6305	0.999825	13196	2	-3.8652	0.41073	0.41071	0.994843	8856	0	-3.8652
RABGEF1	3	0.37984	0.53474	0.999825	11251	1	-1.1542	0.41087	0.41084	0.994843	8857	0	-1.1542
LFNG	3	0.082633	0.18729	0.993034	3923	2	-5.4212	0.4109	0.41087	0.994843	8858	0	-5.4212
hsa-mir-187	4	0.13376	0.28844	0.999825	5750	3	-4.6022	0.41093	0.41082	0.994843	8859	0	-4.6022
PDE4B	3	0.89147	0.89147	0.999825	19030	0	-1.2493	0.41094	0.41092	0.994843	8860	0	-1.2493
SRGN	3	0.51037	0.65872	0.999825	13792	1	-2.2077	0.411	0.41098	0.994843	8861	0	-2.2077
hsa-mir-1537	3	0.12056	0.25895	0.99565	5393	2	-5.0337	0.41104	0.41101	0.994843	8862	0	-5.0337
GFRA2	3	0.49447	0.64923	0.999825	13582	1	0.052173	0.41107	0.41104	0.994843	8863	0	0.052173
C11orf31	3	0.043372	0.10537	0.979682	2248	2	-5.5675	0.41117	0.41115	0.994843	8864	0	-5.5675
AIP	3	0.73948	0.77108	0.999825	16413	1	-1.2846	0.4112	0.41117	0.994843	8865	0	-1.2846
NonTargetingControlGuideForHuman_0083	1	0.58877	0.58847	0.999825	14581	0	-2.5472	0.41123	0.41139	0.994843	8866	0	-2.5472
KCTD16	3	0.28785	0.44018	0.999825	9261	2	-3.7782	0.41124	0.4112	0.994843	8867	0	-3.7782
NYNRIN	3	0.77942	0.79687	0.999825	16977	1	-0.86721	0.41134	0.41131	0.994843	8868	0	-0.86721
GDF15	3	0.01964	0.050675	0.972405	1091	1	-2.3496	0.41137	0.41134	0.994843	8869	0	-2.3496
IKBKG	3	0.97304	0.97308	0.999825	20877	0	-0.87257	0.41141	0.41137	0.994843	8870	0	-0.87257
BPIFC	3	0.57752	0.68714	0.999825	14464	1	-2.5373	0.41144	0.41141	0.994843	8871	0	-2.5373
CSTB	3	0.047637	0.11472	0.983052	2437	2	-5.7175	0.41147	0.41144	0.994843	8872	0	-5.7175
ZNF85	3	0.43191	0.58705	0.999825	12332	1	-1.6542	0.41151	0.41147	0.994843	8873	0	-1.6542
OR52N5	3	0.88734	0.88738	0.999825	18930	0	-2.8559	0.41154	0.4115	0.994843	8874	0	-2.8559
DEGS2	3	0.13501	0.27799	0.999737	5772	2	-4.5835	0.41159	0.41155	0.994843	8875	0	-4.5835
UBE2NL	3	0.91738	0.91738	0.999825	19576	0	-0.15086	0.41174	0.41171	0.994843	8876	0	-0.15086
PANK1	3	0.12937	0.27179	0.99605	5669	2	-5.1994	0.41178	0.41173	0.994843	8877	0	-5.1994
NonTargetingControlGuideForHuman_0191	1	0.58797	0.58767	0.999825	14577	0	-2.5543	0.41203	0.4122	0.994843	8878	0	-2.5543
SCN2B	3	0.18027	0.32698	0.999825	6791	1	-2.3966	0.41208	0.41206	0.994843	8879	0	-2.3966
PLA2G2D	3	0.36365	0.5183	0.999825	10882	2	-4.1064	0.41211	0.41209	0.994843	8880	0	-4.1064
CDC20B	3	0.42158	0.57683	0.999825	12106	2	-3.7966	0.41218	0.41217	0.994843	8881	0	-3.7966
VPS41	3	0.6159	0.7047	0.999825	14884	1	-2.0571	0.41221	0.4122	0.994843	8882	0	-2.0571
SGPP2	3	0.98214	0.98225	0.999825	21084	0	0.055739	0.41231	0.41228	0.994843	8883	0	0.055739
TDRD6	3	0.7286	0.76445	0.999825	16249	1	-1.8911	0.41238	0.41234	0.994843	8884	0	-1.8911
hsa-mir-3164	4	0.79948	0.8529	0.999825	17289	1	-1.552	0.41238	0.41229	0.994843	8885	0	-1.552
NonTargetingControlGuideForHuman_0767	1	0.58757	0.58728	0.999825	14574	0	-2.5548	0.41243	0.41261	0.994843	8886	0	-2.5548
TMEM171	3	0.072808	0.16757	0.993034	3484	1	-1.5891	0.41248	0.41244	0.994843	8887	0	-1.5891
SELPLG	3	0.65903	0.7259	0.999825	15365	1	-1.59	0.41255	0.41251	0.994843	8888	0	-1.59
KCNG4	3	0.067427	0.15663	0.992629	3285	2	-4.8785	0.41265	0.41261	0.994843	8889	0	-4.8785
OR52D1	3	0.69249	0.74368	0.999825	15801	1	-1.3896	0.41272	0.41268	0.994843	8890	0	-1.3896
CD247	3	0.35263	0.50708	0.999825	10645	2	-4.1393	0.41275	0.41271	0.994843	8891	0	-4.1393
CDHR5	3	0.41989	0.57509	0.999825	12067	1	-1.7028	0.41285	0.41282	0.994843	8892	0	-1.7028
hsa-mir-513a-1	1	0.5871	0.58681	0.999825	14570	0	-2.5617	0.4129	0.41307	0.994843	8893	0	-2.5617
IER5L	3	0.058075	0.13719	0.991175	2887	2	-4.1727	0.41292	0.41291	0.994843	8894	0	-4.1727
IL5	3	0.80733	0.81667	0.999825	17410	1	-2.7667	0.41295	0.41294	0.994843	8895	0	-2.7667
HIAT1	3	0.97133	0.97138	0.999825	20839	0	0.044085	0.41299	0.41298	0.994843	8896	0	0.044085
IL1RL2	3	0.047802	0.11508	0.983052	2447	2	-5.5723	0.41302	0.41301	0.994843	8897	0	-5.5723
PPIL6	3	0.14042	0.28387	0.999825	5885	2	-5.1397	0.41305	0.41306	0.994843	8898	0	-5.1397
DLL1	3	0.83582	0.8392	0.999825	17895	1	-1.0966	0.41309	0.41309	0.994843	8899	0	-1.0966
TRIM24	3	0.6385	0.71567	0.999825	15130	1	-0.64313	0.41312	0.41313	0.994843	8900	0	-0.64313
WNT10A	3	0.75333	0.7797	0.999825	16614	1	-2.3062	0.41315	0.41316	0.994843	8901	0	-2.3062
TTC21B	3	0.19338	0.34102	0.999825	7095	1	-1.0265	0.41319	0.41319	0.994843	8902	0	-1.0265
METTL22	3	0.95487	0.95506	0.999825	20433	0	-0.22809	0.41332	0.41333	0.994843	8903	0	-0.22809
hsa-mir-378d-2	4	0.14043	0.29861	0.999825	5886	3	-4.3169	0.41333	0.41324	0.994843	8904	0	-4.3169
NonTargetingControlGuideForHuman_0028	1	0.58662	0.58632	0.999825	14566	0	-2.5679	0.41338	0.41353	0.994843	8905	0	-2.5679
ARID2	3	0.4703	0.62524	0.999825	13081	2	-3.5332	0.41339	0.41341	0.994843	8906	0	-3.5332
PRRG3	3	0.26573	0.41722	0.999825	8795	2	-4.6412	0.41342	0.41344	0.994843	8907	0	-4.6412
DHRS7C	3	0.035826	0.088386	0.978616	1878	2	-5.5028	0.41345	0.41347	0.994843	8908	0	-5.5028
TWSG1	3	0.13132	0.27391	0.99734	5706	2	-5.0088	0.41349	0.41351	0.994843	8909	0	-5.0088
PREPL	3	0.18875	0.33609	0.999825	6989	1	-2.4236	0.41352	0.41354	0.994843	8910	0	-2.4236
CCND3	3	0.39456	0.54955	0.999825	11541	2	-3.9385	0.41356	0.41357	0.994843	8911	0	-3.9385
RAPGEF5	3	0.72551	0.76261	0.999825	16213	1	-0.67948	0.41362	0.41364	0.994843	8912	0	-0.67948
MTNR1A	3	0.16347	0.30885	0.999825	6404	2	-5.0854	0.41366	0.41368	0.994843	8913	0	-5.0854
GLYCTK	3	0.98725	0.98738	0.999825	21199	0	-0.1326	0.41369	0.41371	0.994843	8914	0	-0.1326
POLR2A	3	0.059018	0.13918	0.991175	2914	1	-0.17014	0.41379	0.41381	0.994843	8915	0	-0.17014
SMIM10	3	0.79991	0.81121	0.999825	17295	1	-1.5875	0.41382	0.41384	0.994843	8916	0	-1.5875
OR5K4	3	0.2625	0.41386	0.999825	8720	2	-3.907	0.41386	0.41387	0.994843	8917	0	-3.907
TRNP1	3	0.32567	0.47951	0.999825	10055	1	0.035021	0.41389	0.4139	0.994843	8918	0	0.035021
CD5	3	0.93269	0.93272	0.999825	19916	0	-1.1724	0.41392	0.41392	0.994843	8919	0	-1.1724
hsa-mir-4685	4	0.15871	0.32582	0.999825	6300	1	-2.7764	0.41393	0.4138	0.994843	8920	0	-2.7764
hsa-mir-3115	4	0.26573	0.47411	0.999825	8796	3	-3.7908	0.41397	0.41384	0.994843	8921	0	-3.7908
ARNTL	3	0.31183	0.46522	0.999825	9779	1	-2.648	0.41406	0.41405	0.994843	8922	0	-2.648
NonTargetingControlGuideForHuman_0456	1	0.58593	0.58563	0.999825	14554	0	-2.5741	0.41407	0.41423	0.994843	8923	0	-2.5741
hsa-mir-3614	4	0.6919	0.815	0.999825	15792	1	-2.0367	0.4141	0.41398	0.994843	8924	0	-2.0367
hsa-mir-6881	4	0.26936	0.47878	0.999825	8884	3	-4.1038	0.41414	0.41403	0.994843	8925	0	-4.1038
LILRB4	3	0.061956	0.14535	0.991175	3057	2	-4.8605	0.41416	0.41414	0.994843	8926	0	-4.8605
FAM132A	3	0.42632	0.58147	0.999825	12217	2	-3.7135	0.41419	0.41417	0.994843	8927	0	-3.7135
ART4	3	0.828	0.83273	0.999825	17758	1	-2.1759	0.41426	0.41424	0.994843	8928	0	-2.1759
MIA	3	0.73219	0.76658	0.999825	16302	1	-1.5942	0.41429	0.41428	0.994843	8929	0	-1.5942
CSN3	3	0.91615	0.91608	0.999825	19549	0	-1.8899	0.41433	0.41431	0.994843	8930	0	-1.8899
PPP3CC	3	0.00040683	0.0011899	0.720297	32	1	-2.4868	0.41436	0.41434	0.994843	8931	0	-2.4868
PLCD3	3	0.32567	0.47951	0.999825	10059	2	-4.0661	0.41443	0.41441	0.994843	8932	0	-4.0661
OSR1	3	0.5859	0.69086	0.999825	14553	1	-1.95	0.41446	0.41444	0.994843	8933	0	-1.95
ECHDC2	3	0.48285	0.63772	0.999825	13352	1	-2.6846	0.41449	0.41447	0.994843	8934	0	-2.6846
CPSF4L	3	0.086464	0.19476	0.993034	4083	2	-5.1584	0.41453	0.41451	0.994843	8935	0	-5.1584
NAALADL1	3	0.15633	0.30108	0.999825	6251	2	-5.2053	0.41456	0.41455	0.994843	8936	0	-5.2053
RPS6	3	0.92766	0.92768	0.999825	19796	0	-1.6647	0.41463	0.41461	0.994843	8937	0	-1.6647
HIGD1B	3	0.47557	0.6305	0.999825	13197	2	-2.7829	0.41466	0.41465	0.994843	8938	0	-2.7829
PPP2R5C	3	0.10597	0.23208	0.993468	4851	1	-2.4591	0.41476	0.41475	0.994843	8939	0	-2.4591
ANXA2	3	0.51749	0.66167	0.999825	13847	1	-0.72038	0.4148	0.41479	0.994843	8940	0	-0.72038
GRIK3	3	0.75149	0.77858	0.999825	16588	1	-1.2669	0.41486	0.41486	0.994843	8941	0	-1.2669
LRRFIP1	3	0.68068	0.73723	0.999825	15639	1	-2.8722	0.4149	0.41489	0.994843	8942	0	-2.8722
NUBPL	3	0.95227	0.95245	0.999825	20351	0	-1.5418	0.41493	0.41492	0.994843	8943	0	-1.5418
ABHD3	3	0.34996	0.50426	0.999825	10581	2	-4.1358	0.415	0.41498	0.994843	8944	0	-4.1358
MYO18A	3	0.56318	0.6808	0.999825	14305	1	-3.0635	0.41503	0.41501	0.994843	8945	0	-3.0635
CAMK1	3	0.8793	0.87935	0.999825	18756	0	-0.90101	0.41513	0.41511	0.994843	8946	0	-0.90101
MUC12	3	0.17485	0.32111	0.999825	6665	1	-2.3212	0.41516	0.41514	0.994843	8947	0	-2.3212
hsa-mir-325	4	0.36381	0.57047	0.999825	10886	1	-2.3041	0.41525	0.41513	0.994843	8948	0	-2.3041
PIPOX	3	0.5156	0.66089	0.999825	13829	1	-0.12709	0.41526	0.41524	0.994843	8949	0	-0.12709
DHRS2	3	0.13933	0.2827	0.999825	5859	1	-2.3878	0.4153	0.41527	0.994843	8950	0	-2.3878
FLJ44635	3	0.27146	0.42317	0.999825	8929	1	-3.1803	0.41533	0.41531	0.994843	8951	0	-3.1803
NUDT11	3	0.41142	0.56651	0.999825	11900	1	-0.59249	0.4154	0.41538	0.994843	8952	0	-0.59249
C10orf25	3	0.86504	0.86524	0.999825	18474	1	-2.7019	0.41543	0.41541	0.994843	8953	0	-2.7019
CCDC43	3	0.22831	0.37787	0.999825	7922	2	-4.7767	0.41548	0.41546	0.994843	8954	0	-4.7767
VN1R1	3	0.77438	0.79348	0.999825	16911	1	-3.2645	0.41553	0.41551	0.994843	8955	0	-3.2645
hsa-mir-2355	4	0.39243	0.59105	0.999825	11497	2	-2.3181	0.41555	0.41541	0.994843	8956	0	-2.3181
SLC1A2	3	0.57158	0.68449	0.999825	14404	1	-1.186	0.41557	0.41554	0.994843	8957	0	-1.186
IFIT1B	3	0.43191	0.58705	0.999825	12341	1	-1.4932	0.41567	0.41564	0.994843	8958	0	-1.4932
hsa-mir-4501	2	0.79433	0.79407	0.999825	17206	0	-1.84	0.41567	0.41547	0.994843	8959	0	-1.84
RPIA	3	0.86878	0.86891	0.999825	18549	1	-3.2572	0.41573	0.41572	0.994843	8960	0	-3.2572
RPL24	3	0.22835	0.37792	0.999825	7936	1	-1.4904	0.41577	0.41575	0.994843	8961	0	-1.4904
TBC1D8	3	0.043372	0.10537	0.979682	2253	1	-2.0328	0.41583	0.41583	0.994843	8962	0	-2.0328
HAUS1	3	0.55239	0.67621	0.999825	14188	1	-2.33	0.41587	0.41586	0.994843	8963	0	-2.33
hsa-mir-4460	4	0.80395	0.85474	0.999825	17351	1	-1.5089	0.41589	0.41576	0.994843	8964	0	-1.5089
LYRM2	3	0.65717	0.725	0.999825	15344	1	-1.8318	0.4159	0.4159	0.994843	8965	0	-1.8318
SLK	3	0.45824	0.61325	0.999825	12851	2	-3.5808	0.41593	0.41593	0.994843	8966	0	-3.5808
PSCA	3	0.044743	0.10841	0.983052	2313	2	-5.375	0.41597	0.41596	0.994843	8967	0	-5.375
HPS4	3	0.044023	0.10683	0.982162	2284	2	-4.605	0.41603	0.41602	0.994843	8968	0	-4.605
ALS2CR8	3	0.56847	0.68315	0.999825	14368	1	-1.2294	0.4162	0.41618	0.994843	8969	0	-1.2294
SYBU	3	0.88319	0.88324	0.999825	18836	0	-2.4054	0.41623	0.41621	0.994843	8970	0	-2.4054
ZNF829	3	0.057155	0.13523	0.991175	2850	2	-5.2661	0.4163	0.41628	0.994843	8971	0	-5.2661
hsa-mir-1231	4	0.014779	0.048317	0.972405	858	3	-5.8454	0.41632	0.41619	0.994843	8972	0	-5.8454
RNF170	3	0.14826	0.29233	0.999825	6053	2	-5.1679	0.41633	0.41632	0.994843	8973	0	-5.1679
CYTH2	3	0.26075	0.41203	0.999825	8678	2	-4.6562	0.4164	0.41637	0.994843	8974	0	-4.6562
PEX14	3	0.0082346	0.02223	0.928903	494	2	-3.4848	0.4165	0.41647	0.994843	8975	0	-3.4848
IFNGR1	3	0.16729	0.31296	0.999825	6502	1	-2.597	0.41654	0.4165	0.994843	8976	0	-2.597
PDXK	3	0.45189	0.60687	0.999825	12724	1	-2.1825	0.41657	0.41654	0.994843	8977	0	-2.1825
SERPINE2	3	0.31083	0.4642	0.999825	9760	2	-4.3916	0.4166	0.41656	0.994843	8978	0	-4.3916
PPFIBP2	3	0.55679	0.67806	0.999825	14242	1	-2.8275	0.41664	0.41659	0.994843	8979	0	-2.8275
MMACHC	3	0.25384	0.40475	0.999825	8520	2	-4.6042	0.4167	0.41665	0.994843	8980	0	-4.6042
hsa-mir-4457	4	0.19334	0.37561	0.999825	7080	2	-3.2401	0.41683	0.41669	0.994843	8981	0	-3.2401
PEX11B	3	0.89345	0.89346	0.999825	19069	0	-0.5761	0.41687	0.41681	0.994843	8982	0	-0.5761
ZNF654	3	0.5951	0.69508	0.999825	14649	1	-1.8659	0.41697	0.41691	0.994843	8983	0	-1.8659
GRM7	3	0.92922	0.92927	0.999825	19836	0	-1.9095	0.417	0.41695	0.994843	8984	0	-1.9095
hsa-mir-6511b-2	1	0.58296	0.5827	0.999825	14532	0	-2.5998	0.41704	0.41718	0.994843	8985	0	-2.5998
OXR1	3	0.14284	0.28647	0.999825	5934	2	-5.0478	0.41707	0.41701	0.994843	8986	0	-5.0478
PTPRE	3	0.31518	0.46872	0.999825	9842	1	-2.7692	0.41714	0.41708	0.994843	8987	0	-2.7692
COQ2	3	0.14163	0.28521	0.999825	5910	2	-5.5027	0.4172	0.41714	0.994843	8988	0	-5.5027
TMEM60	3	0.4238	0.57898	0.999825	12154	2	-3.7903	0.41727	0.4172	0.994843	8989	0	-3.7903
hsa-mir-3926-2	1	0.58272	0.58247	0.999825	14530	0	-2.5968	0.41728	0.41741	0.994843	8990	0	-2.5968
RAB2A	3	0.12533	0.26736	0.99565	5569	1	-2.4412	0.41732	0.41724	0.994843	8991	0	-2.4412
SLAMF9	3	0.4683	0.62325	0.999825	13030	1	-2.1699	0.41732	0.41724	0.994843	8992	0	-2.1699
THRB	3	0.53121	0.66732	0.999825	13974	1	-1.5657	0.41737	0.4173	0.994843	8993	0	-1.5657
MTUS2	3	0.2195	0.36867	0.999825	7733	1	-1.8065	0.4174	0.41733	0.994843	8994	0	-1.8065
ID4	3	0.062942	0.1474	0.991175	3092	1	-3.045	0.4175	0.41744	0.994843	8995	0	-3.045
ALDH1A1	3	0.16347	0.30885	0.999825	6403	2	-5.0854	0.41754	0.41747	0.994843	8996	0	-5.0854
DCAF4	3	0.14387	0.2876	0.999825	5947	1	-2.6172	0.4176	0.41754	0.994843	8997	0	-2.6172
CTDNEP1	3	0.37816	0.53304	0.999825	11213	2	-3.8654	0.41764	0.41758	0.994843	8998	0	-3.8654
DUSP11	3	0.013676	0.036055	0.957102	792	2	-5.7288	0.41767	0.4176	0.994843	8999	0	-5.7288
ZNF547	3	0.90489	0.90488	0.999825	19301	0	-1.4935	0.4177	0.41764	0.994843	9000	0	-1.4935
ADNP2	3	0.75466	0.78056	0.999825	16624	1	-1.8908	0.41774	0.41766	0.994843	9001	0	-1.8908
HPSE2	3	0.037296	0.091715	0.978616	1951	2	-5.8325	0.4178	0.41774	0.994843	9002	0	-5.8325
ACOT4	3	0.3765	0.53137	0.999825	11166	2	-3.324	0.41784	0.41777	0.994843	9003	0	-3.324
PAPPA2	3	0.48176	0.63666	0.999825	13323	1	-1.8337	0.41787	0.41782	0.994843	9004	0	-1.8337
RNF34	3	0.36839	0.52312	0.999825	10995	2	-4.0891	0.4179	0.41785	0.994843	9005	0	-4.0891
OXCT2	3	0.10597	0.23208	0.993468	4853	1	-1.1143	0.41794	0.41788	0.994843	9006	0	-1.1143
IL17F	3	0.9094	0.90939	0.999825	19399	0	-2.3084	0.41797	0.41791	0.994843	9007	0	-2.3084
RLN1	3	0.31927	0.4729	0.999825	9914	2	-4.3493	0.418	0.41795	0.994843	9008	0	-4.3493
ARIH2OS	3	0.81009	0.81872	0.999825	17459	1	-1.7824	0.4181	0.41805	0.994843	9009	0	-1.7824
TMEM61	3	0.53228	0.66776	0.999825	13985	1	-1.5518	0.41814	0.41808	0.994843	9010	0	-1.5518
NonTargetingControlGuideForHuman_0203	1	0.58184	0.58159	0.999825	14510	0	-2.5449	0.41816	0.41831	0.994843	9011	0	-2.5449
ADAM19	3	0.88888	0.88889	0.999825	18960	0	-1.0518	0.41817	0.41811	0.994843	9012	0	-1.0518
MAGOHB	3	0.89296	0.89295	0.999825	19060	0	-0.98173	0.4182	0.41815	0.994843	9013	0	-0.98173
NonTargetingControlGuideForHuman_0241	1	0.58178	0.58153	0.999825	14509	0	-2.589	0.41822	0.41836	0.994843	9014	0	-2.589
hsa-mir-216a	4	0.28771	0.50254	0.999825	9252	1	-1.1017	0.41827	0.41813	0.994843	9015	0	-1.1017
RNF6	3	0.86461	0.86483	0.999825	18467	1	-0.91537	0.41837	0.41832	0.994843	9016	0	-0.91537
LAPTM5	3	0.042327	0.10302	0.979175	2212	2	-6.3493	0.41844	0.41839	0.994843	9017	0	-6.3493
SRC	3	0.44064	0.59575	0.999825	12510	1	-0.60889	0.41851	0.41846	0.994843	9018	0	-0.60889
DHCR7	3	0.826	0.83114	0.999825	17727	1	-1.33	0.41854	0.41849	0.994843	9019	0	-1.33
SOX8	3	0.78157	0.79832	0.999825	17011	1	-3.6739	0.41861	0.41856	0.994843	9020	0	-3.6739
hsa-mir-664a	4	0.16708	0.33801	0.999825	6496	1	-1.7221	0.41861	0.41845	0.994843	9021	0	-1.7221
SUV420H1	3	0.29135	0.44379	0.999825	9343	1	-2.6208	0.41867	0.41863	0.994843	9022	0	-2.6208
WFDC10B	1	0.5813	0.58103	0.999825	14506	0	-2.6014	0.4187	0.41888	0.994843	9023	0	-2.6014
FCAMR	3	0.42439	0.57958	0.999825	12175	2	-3.7825	0.41874	0.4187	0.994843	9024	0	-3.7825
SMN1	2	0.58433	0.6054	0.999825	14539	1	-2.6339	0.41876	0.4186	0.994843	9025	0	-2.6339
ARMCX4	3	0.81568	0.82301	0.999825	17556	1	-1.2983	0.41877	0.41873	0.994843	9026	0	-1.2983
C3orf27	3	0.098935	0.2188	0.993034	4586	1	-0.66893	0.41891	0.41887	0.994843	9027	0	-0.66893
SVIP	3	0.6313	0.71215	0.999825	15055	1	-3.0821	0.41894	0.4189	0.994843	9028	0	-3.0821
TCERG1L	3	0.12879	0.27112	0.99605	5644	2	-4.9835	0.41897	0.41894	0.994843	9029	0	-4.9835
NonTargetingControlGuideForHuman_0571	1	0.58098	0.58074	0.999825	14502	0	-2.6103	0.41902	0.4192	0.994843	9030	0	-2.6103
PRAMEF13	3	0.15224	0.2966	0.999825	6150	2	-5.2074	0.41911	0.41907	0.994843	9031	0	-5.2074
ECM2	3	0.84584	0.84782	0.999825	18080	1	-3.1343	0.41914	0.4191	0.994843	9032	0	-3.1343
NANOGNB	3	0.16659	0.31223	0.999825	6486	2	-5.0754	0.41917	0.41914	0.994843	9033	0	-5.0754
POMK	2	0.83014	0.82996	0.999825	17787	0	-1.685	0.41918	0.41901	0.994843	9034	0	-1.685
TMED9	3	0.15501	0.29959	0.999825	6219	2	-5.0561	0.41931	0.41928	0.994843	9035	0	-5.0561
SMIM6	3	0.20293	0.3512	0.999825	7342	2	-4.5732	0.41934	0.41931	0.994843	9036	0	-4.5732
AMIGO1	3	0.54926	0.67488	0.999825	14159	1	-2.1924	0.41937	0.41934	0.994843	9037	0	-2.1924
C4B	1	0.5806	0.58037	0.999825	14501	0	-2.614	0.4194	0.41957	0.994843	9038	0	-2.614
hsa-mir-3691	4	0.059209	0.16724	0.993034	2930	3	-5.1293	0.41942	0.41923	0.994843	9039	0	-5.1293
ELOVL5	3	0.11728	0.25301	0.99565	5270	2	-4.3822	0.41944	0.4194	0.994843	9040	0	-4.3822
SERPINC1	3	0.74227	0.77276	0.999825	16446	1	-3.3243	0.41947	0.41944	0.994843	9041	0	-3.3243
KIFC2	3	0.60197	0.69821	0.999825	14732	1	-1.3504	0.4195	0.41947	0.994843	9042	0	-1.3504
MIS12	3	0.51304	0.65982	0.999825	13807	1	-0.90177	0.41954	0.4195	0.994843	9043	0	-0.90177
OTUD7B	3	0.31715	0.4707	0.999825	9876	1	-1.8869	0.41957	0.41953	0.994843	9044	0	-1.8869
PLA2G2F	3	0.22774	0.37728	0.999825	7911	2	-4.7436	0.4196	0.41956	0.994843	9045	0	-4.7436
TBC1D1	3	0.82468	0.8301	0.999825	17701	1	-1.0098	0.41964	0.4196	0.994843	9046	0	-1.0098
AK1	3	0.79676	0.80897	0.999825	17236	1	-2.415	0.41969	0.41965	0.994843	9047	0	-2.415
CLIP4	3	0.95984	0.95998	0.999825	20555	0	-1.421	0.41969	0.41965	0.994843	9048	0	-1.421
ZFYVE26	3	0.25717	0.40826	0.999825	8601	2	-4.4358	0.4198	0.41976	0.994843	9049	0	-4.4358
ERV3-1	3	0.4506	0.60555	0.999825	12699	2	-3.641	0.41984	0.4198	0.994843	9050	0	-3.641
